id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
3735,C11-0000784-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/12/19,7/11/22,,Eminent Group LLC,Eminent Extracts,Keon Houston,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Eminentextracts@gmail.Com,(916) 800-1995,Data Not Available,,
3739,C11-0000788-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/14/19,7/13/22,,San Fernando Valley Discount Medical Supply Inc,Data Not Available,Samuel Djavadian,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Sdjavadian80@gmail.Com,(818) 296-5533,Data Not Available,,
3744,C11-0000793-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/15/19,7/14/22,,"Doing It Our Selves, LLC.","Doing It Our Selves, LLC.","Deen  Hasaan Tyler, Mahlate Hagos, Taddyos Tessema",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Believeindios@gmail.Com,(510) 434-4163,Data Not Available,,
3745,C11-0000794-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/15/19,7/14/22,,"Herbl, Inc.","HERBL, Inc.","Christopher Henderson, Dillon  Bacon, Donna Leach, Jacqueline Hartwell, Jared Ficker, michael beaudry",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Orange,Data Not Available,Mbeaudry@herbl.Com,(805) 420-1000,Data Not Available,,
3747,C11-0000796-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/15/19,7/14/22,,"Nice Guys Distribution, Inc.",Data Not Available,"Monica Barker, Robert Fong",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Marin,Data Not Available,Monica@niceguysdelivery.Com,(415) 464-7572,Data Not Available,,
3511,C11-0000799-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/15/19,7/14/22,,"Sgbe, Inc.",Bloomfield,"Peter Laidlaw, tiffany mccommon",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Brooke@thebloomfieldco.Com,(539) 278-6529,Data Not Available,,
4004,C11-0000801-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/15/19,7/14/22,,Ll Products Inc,Data Not Available,"Amber Senter, Cesar Angobaldo",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,LLProductsinc@gmail.Com,(510) 435-1632,Data Not Available,,
4253,C11-0000804-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/15/19,7/14/22,,"Goldview Dhs, LLC","GOLDVIEW DHS, LLC","Benjamin Catt, Ismael Gonzalez, Jacob Catt, Kazem Moghim, Rigoberto Delgadillo, Stefan Rehr, Stephen  Anderson",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Info@cannatrust.Pro,(213) 438-9496,Data Not Available,,
4256,C11-0000807-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/15/19,7/14/22,,Movocan,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Imperial,Data Not Available,Medigroupangel@gmail.Com,(760) 540-9358,Data Not Available,,
4258,C11-0000809-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/15/19,7/14/22,,Town Buds LLC,Town Buds LLC,"Abeni Ramsey, Damiko  Dickson, Stephen  Dickson",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Abeni@h2distro.Com,(510) 689-7832,Data Not Available,,
4261,C11-0000812-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/16/19,7/15/22,,"New Age Compassion Care Center, Inc.",New Age Care Center,Amjad El-Atari,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Lanewagecc@gmail.Com,(310) 691-9493,Data Not Available,,
4263,C11-0000814-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/16/19,7/15/22,,Aardvarks Trading Post,Aardvarks Trading Post,Shaheen Abdi,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Jason.Scoby@yahoo.Com,(714) 553-6539,Data Not Available,,
4264,C11-0000815-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/16/19,7/15/22,,San Jose Wellness,Harborside,"Alexander  Norman, Andrew  DeAngelo, Andrew  Sturner, Conrad  Gregory, James  Scott, John Nichols, Kevin Albert, Matthew Hawkins, Michael Dacks, Peter Kampian, Pierre Bilodeau, Russell  Boltwood, Tom DiGiovanni",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Info@shopharborside.Com,(510) 344-2933,Data Not Available,,
4265,C11-0000816-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/16/19,7/15/22,,Cypress Manufacturing Co.,Cypress Manufacturing Co.,"Arthur  Maxwell, Brian  Shure, George  Allen, Kevin  McGrath, Mark Ainsworth, Robert Weakley, Stephanie Harkness, Steve  Neil, William  Anton",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Kelly@indusholdingco.Com,(831) 975-5439,Data Not Available,,
4266,C11-0000817-LIC,Active,Provisional,Commercial -  Distributor,Medicinal,7/16/19,7/15/22,,F.A.C.T. Farms,Core Body Development,Jared Steinman,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Factfarms215@gmail.Com,(240) 388-8215,Data Not Available,,
4267,C11-0000818-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/16/19,7/15/22,,Higher Vision Distribution,HIGHER VISION DISTRIBUTION,Osman Kassem,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Dkassem1955@gmail.Com,(760) 424-8104,Data Not Available,,
4268,C11-0000819-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/16/19,7/15/22,,Nc3 Systems,Caliva,"Albert Foreman, Andrew  Kornreich, Carol  Bartz, Colin Brown, Daniel Neukomm, Dennis O'Malley, Desiree Perez, Jeffry  Allen, Judith Schvimmer, Michael Auerbach, Michael Batesole, Michael Hensch, Steve Allan, Timothy  Leahy",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Licensing@gocaliva.Com,(714) 313-6003,Data Not Available,,
4271,C11-0000822-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/16/19,7/15/22,,Coastal Refinement Solutions,Data Not Available,"Katie  Cuddy, Michael Tanzer, Russ Daniels",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Bcline@bclinelaw.Com,(646) 678-2645,Data Not Available,,
4272,C11-0000823-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/16/19,7/15/22,,510 Labs LLC,Data Not Available,Tony Cheung,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,510labsoakland.@gmail.Com,(510) 719-1888,Data Not Available,,
4273,C11-0000824-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/17/19,7/16/22,,"De Circa '96, Inc.",Solidaritree,"Halston Chapman, Jessie Grundy, Noah Brozosky",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Connect@solidaritree.Com,(805) 268-1940,Data Not Available,,
4274,C11-0000825-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/17/19,7/16/22,,Cannex Holdings (California) Inc.,Data Not Available,Douglas Helfman,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Doug.Helfman@gmail.Com,(305) 431-0048,Data Not Available,,
4275,C11-0000826-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/17/19,7/16/22,,"Fluid South, Inc.",Data Not Available,"Adam  Dawson, Albert Foreman, Andrew Kornreich, Brett Cummings, Carol Bartz, Christopher  Akelman, Daniel Neukomm, Dennis O'Malley, Jeffry Allen, Judith Schvimmer, Michael Auerbach, Michael Batesole, Michael Hensch, Shanna Dupont_Droege, Steven Allan",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Orange,Data Not Available,Queen@soldistro.Com,(949) 338-4575,Data Not Available,,
4276,C11-0000827-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/17/19,7/16/22,,Event Horizon Technologies,Flow Kana,"Jaime Restrepo, Jarom  Fawson, Michael  Henderson-Cohen, Michael  Steinmetz, Michael Wheeler",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Michael.Wheeler@eventhorizontechnologies.Net,(415) 601-7184,Data Not Available,,
4278,C11-0000829-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/17/19,7/16/22,,Cana Roots,Cana Roots,Tony Kovaian,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Tony.Kovaian.165@my.Csun.Edu,(818) 624-5210,Data Not Available,,
4279,C11-0000830-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/17/19,7/16/22,,P & S Ventures,Data Not Available,Scott Lambert,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Scotte_2000@yahoo.Com,(760) 832-8939,Data Not Available,,
4281,C11-0000832-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/17/19,7/16/22,,Qlora Group Inc.,QLORA GROUP INC.,Donelley Austria,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Donelley.Austria@qloragroup.Com,(831) 288-8320,Data Not Available,,
4290,C11-0000834-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/17/19,7/16/22,,Korben Labs LLC,The Standard Oil Co.,"Benjamin Burack, Brian  Heimburg, Jordan  Tritt, Noah  Farb",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Hq@himalayavapor.Com,(510) 859-3834,Data Not Available,,
4291,C11-0000835-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,"Bluegill Integrated Geoponics Ii, LLC",BiG Cannabis,"Aman Chowdhry, Brent  Cornell",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Kern,Data Not Available,Aman@calcitycannabispark.Com,(951) 329-1531,Data Not Available,,
4292,C11-0000836-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,Community Gardens Inc,Data Not Available,"Demetrius  Robinson, Melikaya White, Raeven Duckett, Yvette Patrick",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Raevenduckett@gmail.Com,(510) 338-2250,Data Not Available,,
4294,C11-0000838-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,"Yiloca Management Group, LLC",Data Not Available,Data Not Available,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Carstennrc@gmail.Com,(305) 608-2362,Data Not Available,,
4295,C11-0000839-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,"Desert Oasis Group, Inc.",Data Not Available,ARMEN HARUTYUNYAN,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Desertoasisinc@gmail.Com,(818) 619-0000,Data Not Available,,
4296,C11-0000840-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,American Cannabis Distribution Company Inc.,Data Not Available,"Barry Schechter, justin McKenney",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Justin@acdcdistro.Com,(619) 306-6197,Data Not Available,,
4298,C11-0000842-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use,7/18/19,7/17/22,,"Pacific Organics & Wellness, Inc.",Pacific Organics & Wellness,"Brett Yader, Joseph Sabini",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Admin@pacificorganicsandwellness.Com,(831) 318-1282,Data Not Available,,
4299,C11-0000843-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,"Superior Herbal Health, LLC","SUPERIOR HERBAL HEALTH, LLC","Amirsalar Shakeri, Maryam  Sadrpour, yeojin alloway",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Shawn@shhdistro.Com,(310) 448-3093,Data Not Available,,
4300,C11-0000844-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,"California Patients Alliance, Inc.",House of Flowers Los Angeles,"Benjamin  Bequer, Eugenio Gonzalez",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Gene@gonzalezholdings.Com,(213) 352-4108,Data Not Available,,
4302,C11-0000846-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,Patients Mutual Assistance Collective Corporation,Harborside,"Alexander Norman, Andrew Sturner, Conrad Gregory, James Scott, John  Nichols, Kevin Albert, Matthew Hawkins, Michael Dacks, Patricia  Brooks, Peter Kampian, Russell Boltwood, Tom  DiGiovanni",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Licensing@shopharborside.Com,(510) 610-7444,Data Not Available,,
4303,C11-0000847-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,Hollister Holistics,Hollister Management Group,Dmitry Muzychuk,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,San Benito,Data Not Available,Accounting@genesisgrowcorp.Com,(831) 216-5490,Data Not Available,,
4307,C11-0000851-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use,7/18/19,7/17/22,,"Stack View Farms, Inc.","Stack View Farms, Inc.","cole hembree, David Lloyd  Hyland, Rafael  Clemente, Weiying  Zhu",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Whit@mjadmin.Com,(831) 747-1750,Data Not Available,,
4308,C11-0000852-LIC,Active,Annual,Commercial -  Distributor,Adult-Use and Medicinal,7/18/19,7/17/22,,Flora Holding Group,Flora Cannabis Company,Travis Pollock,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Travis@azpremiermanagement.Com,(623) 734-6708,Data Not Available,,
4313,C11-0000857-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/19/19,7/18/22,,Spliffin Group,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Govtaffairs@spliffin.Com,(626) 417-4117,Data Not Available,,
4314,C11-0000858-LIC,Active,Annual,Commercial -  Distributor,Adult-Use and Medicinal,7/19/19,7/18/22,,"Bay Area Green Cross Dispensary, Inc.",Green Lift,"David Goldman, Emilio Recacha, Erick Alfaro, John Paul Soto, Kevin Reed",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,San Francisco,Data Not Available,Erick@thegreencross.Org,(415) 648-4420,Data Not Available,,
4316,C11-0000860-LIC,Active,Annual,Commercial -  Distributor,Adult-Use and Medicinal,7/19/19,7/18/22,,Fusionfarms LLC,FusionFarms LLC,"James Keiser, Vicki Keiser",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Vickik@fusionfarms.Io,(713) 858-7515,Data Not Available,,
4392,C11-0000863-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/19/19,7/18/22,,"Green Stripes Services, LLC",Green Coast Industries,"Andreas Henriksson, Eric Luchini, Garib Karapetyan, Jessica Richardson, Joe Karapetyan, Ryan DeArkland",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Fresno,Data Not Available,Carlos@greencoastindustries.Com,(209) 612-3215,Data Not Available,,
4395,C11-0000864-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/19/19,7/18/22,,"Gmdy Enterprise, LLC","GMDY Enterprise, LLC","Daniel Abrahami, Gonen Abrahami, Samuel  Abrahami, Yaniv  Abrahami",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Orange,Data Not Available,Daniel@agm-Ventures.Com,(805) 994-0210,Data Not Available,,
4396,C11-0000865-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/19/19,7/18/22,,Grandiflora Genetics LLC,GRANDIFLORA GENETICS LLC,mark mccafferty,Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Grandifloragenetics510@gmail.Com,(510) 710-4929,Data Not Available,,
4397,C11-0000866-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/19/19,7/18/22,,M.D. Farms LLC,Data Not Available,"Allen Hackett, Marie Montmarquet",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Ahackett8040@yahoo.Com,(650) 474-1341,Data Not Available,,
4400,C11-0000869-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/20/19,7/19/22,,"Dhc Holdings, LLC",Data Not Available,"Bradley Miller, Nicholas Fuchs, Steve  Sibert, Tim Sibert",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Kern,Data Not Available,N.Fuchs@propergardenz.Com,(916) 291-1929,Data Not Available,,
4401,C11-0000870-LIC,Active,Provisional,Commercial -  Distributor,Adult-Use and Medicinal,7/21/19,7/20/22,,The Clear Group Inc,The Clear Group Inc,"christopher barone, larry green",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Compliance@headspace.Org,(603) 325-5600,Data Not Available,,
4402,C11-0000871-LIC,Active,Provisional,Commercial -  Distributor,Medicinal,7/22/19,7/21/22,,Sweetwater Pharms,"Sweetwater Pharms, Inc.","Chris  Aff, Lauren Pavlak, Shawn Webber, Sweetwater Pharms, Terry Darcy",Data Not Available,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,"Shawnwebber@sweetwaterpharms.Com, Lauren.Sweetwaterpharms@gmail.Com","41,584,571,995,304,000,000",Data Not Available,,
